day,segment,co_reference_ppm,co_reference_min_ppm,co_reference_max_ppm,humidity_pct,temperature_c,log_r1_blind,log_r2_blind,log_r3_blind,log_r4_blind,log_r5_blind,log_r6_blind,log_r7_blind,log_r8_blind,log_r9_blind,log_r10_blind,log_r11_blind,log_r12_blind,log_r13_blind,log_r14_blind,log_r1_high,log_r1_low,log_r2_high,log_r2_low,log_r3_high,log_r3_low,log_r4_high,log_r4_low,log_r5_high,log_r5_low,log_r6_high,log_r6_low,log_r7_high,log_r7_low,log_r8_high,log_r8_low,log_r9_high,log_r9_low,log_r10_high,log_r10_low,log_r11_high,log_r11_low,log_r12_high,log_r12_low,log_r13_high,log_r13_low,log_r14_high,log_r14_low,co_level_offline_ppm,position_split,day_split,split
20161007_210049,81,6.67,6.67,6.67,49.73,26.46,0.33593198056398826,0.06620891141788306,0.9837062537301836,2.9972794797359272,3.3970435888144124,2.9047287224340055,3.340838557851634,3.626011536740486,3.42370549615188,3.600703763210211,3.7026615433064705,3.6190925174406563,3.469634543215384,3.7161200373804926,-2.421369263064441,1.3107622545288207,-1.9313664831085315,0.7750769941778373,-2.0992369180845913,2.066194491907825,-2.2499926428748753,3.2512191316788694,-2.112791863433409,3.6849743390679435,-2.0588549080714476,3.4610059843510164,-2.0440743978425444,3.6722068874992972,-2.266253163746655,3.712167147922667,-2.32687778556309,3.539265136087842,-2.1185982568810298,3.680943043960421,-2.2164073967529934,3.736640517512196,-2.198225077669803,3.663484720093992,-2.2595256035335987,3.5324916905464017,-2.222850124975192,3.7787527833656833,6.67,train,train,train
20161007_210049,82,8.89,8.89,8.89,29.67,26.42,0.5436467561601807,0.3323535748301465,1.4415240582470128,3.295044082350345,3.604736686001508,3.2094794966087954,3.5797335636339582,3.547995382387063,3.325744402828239,3.4757140797998405,3.6037299790722406,3.527542179128571,3.397572848155823,3.593199706027666,-2.4174350919507734,1.55601847604495,-1.9262058013135652,1.2368948764681162,-2.095572245575906,2.5473684516517805,-2.241019847854414,3.5136321295029695,-2.0996442489973552,3.8292042815178498,-2.05572501506252,3.6450561540611033,-2.0356160621398063,3.8231480749189704,-2.276430254146546,3.626011536740486,-2.3279029009783354,3.4544442665485287,-2.1210972169486686,3.554885097195124,-2.2173252490432223,3.6298033202709283,-2.205458382263323,3.56817684815684,-2.265289308250349,3.47310865712914,-2.2256240518579173,3.65535886434581,8.89,train,train,train
20161007_210049,83,13.33,13.33,13.33,27.49,26.42,1.2488696852082184,1.2855896569982583,2.451746202736779,3.5723119294246932,3.818626193966588,3.633089221534066,3.8279933604721488,3.288233962970512,3.017948652074106,3.1047705180687797,3.3162892458547715,3.209047686549221,3.0772800019615953,3.23408753786872,-2.4123999590012524,2.389747513050703,-1.9139271032022627,2.5057222100660734,-2.0794415416798357,3.3736163207716237,-2.222850124975192,3.7176345354000535,-2.073061934715797,4.005154910640167,-2.0371486294895846,3.9218763018706575,-2.014403145500614,4.008870185260717,-2.296603021316498,3.3594548246653644,-2.3351082846996056,3.140658239776835,-2.1261139498782664,3.2040098721177164,-2.221005106001623,3.344355982783447,-2.220083871482302,3.273379161552639,-2.277892480403674,3.1629655729264727,-2.231195096907373,3.317275771876424,13.33,train,train,train
20161007_210049,84,13.33,13.33,13.33,39.32,26.42,1.6233095122803372,1.52288654908932,2.6187214592841346,3.524938926388765,3.818626193966588,3.661957815098205,3.8525593825946163,3.2745413471220615,2.997340978893407,3.0915832162106347,3.286904498332268,3.1856126900507578,3.0667264743780556,3.2157669974681125,-2.4062804831407023,2.666612473684994,-1.9142666611646586,2.724535052166015,-2.071870354981247,3.4872269576715755,-2.222388657475892,3.6740119788967918,-2.0726646363238164,4.002293233257118,-2.038683549207668,3.9468243521668054,-2.0121567948742394,4.02165916746875,-2.2971002863997523,3.340870423872721,-2.3361418765228885,3.1204764685212103,-2.1261139498782664,3.1850637401632085,-2.221005106001623,3.3127194752983553,-2.2219271899765913,3.25131978143474,-2.2774049133245713,3.1484662360252464,-2.231195096907373,3.297498447775419,13.33,train,train,train
20161007_210049,85,15.56,15.56,15.56,37.2,26.42,1.422915544575536,1.2399961035025922,2.2416879340427394,3.3988813684394836,3.6220449659267127,3.429710329745485,3.6605545652880225,3.1431431489824737,2.82100381607913,2.8610630910348243,3.107796767250265,3.0116203863808253,2.874473830660058,3.024455775573109,-2.4062804831407023,2.5280699014256305,-1.924491240363599,2.4683367914588352,-2.0814442672396947,3.26207323585152,-2.2344593730243325,3.6072490283495,-2.086667911429929,3.91792555108076,-2.051048467178618,3.838996294654439,-2.0234396376575425,3.9288466902739683,-2.3025850929940455,3.211496665718277,-2.3371765377636646,2.9452334003724423,-2.1261139498782664,2.977313688029973,-2.2219271899765913,3.1493713939856223,-2.226087229287983,3.099051206599552,-2.2803346036185443,2.9664321878424387,-2.2330590303454354,3.12550536259487,15.56,train,train,train
20161007_210049,86,8.89,8.89,8.89,30.76,26.42,2.059442895173146,2.002317487257764,3.0809507943369745,3.74014987323985,4.046601100068938,3.9595285352843312,4.047719302954053,3.635531418612012,3.416158241135521,3.522506046828262,3.6298033202709283,3.5719494919868393,3.496322695895045,3.623417840390802,-2.4029582199301314,2.9811717822226034,-1.8944568674663975,3.0869933577327955,-2.057680126491173,3.7380528781632503,-2.1991263846258158,3.810778452008703,-2.049494766708526,4.115562853659442,-2.0121567948742394,4.074951051226433,-1.9870446924138683,4.123612059902669,-2.2710864259346746,3.699149040930189,-2.32687778556309,3.5308533578851953,-2.1136189934814222,3.596808023893447,-2.2136588837996443,3.652443659472723,-2.2036455553735053,3.614360628340654,-2.2576117273513145,3.5570608794930885,-2.2219271899765913,3.6874409199195894,8.89,validation,train,excluded_cross_cell
20161007_210049,87,6.67,6.67,6.67,44.57,26.4599,1.9237375727901513,1.5277288171075554,2.8226994426622936,3.5820484133193697,3.9830684356411252,3.868376191526461,3.983757448703765,3.772818407707596,3.5960594213184485,3.704792172573985,3.786514202740697,3.7333531729654683,3.65649571549426,3.80239785356693,-2.4157537910996836,2.8714550713718725,-1.9011280062834202,2.6750684034120304,-2.0659331916550436,3.5627703773059993,-2.200028504668954,3.642450624797635,-2.0541637344955674,4.040662451972241,-2.015903520875848,3.9985987875601094,-1.995835957825039,4.053734350829771,-2.2537949288246137,3.8288174679441282,-2.3217679124108197,3.7088756901177207,-2.110313205346923,3.777929168947442,-2.209094749906707,3.81189544063534,-2.1919385729069822,3.762838308007226,-2.247150386105945,3.7082334513789466,-2.218243944560295,3.8589185751834183,6.67,validation,train,excluded_cross_cell
20161007_210049,88,2.22,2.22,2.22,26.94,26.38,2.219832939930593,2.057758952933199,3.3147538208591873,3.810778452008703,4.115562853659442,4.054372900510851,4.115895660052397,4.120418334393448,4.018616560580229,4.076475863679618,4.128660639081456,4.028719228495397,4.014104957481301,4.171865631698266,-2.4135166537013273,3.0724845339668776,-1.8796076134446653,3.089411182809581,-2.0409906516193512,3.82759335468682,-2.166307474701498,3.8422569779902886,-2.0136538011418326,4.150531115069218,-1.981226494182881,4.103935092381164,-1.9540431322855023,4.15241219222936,-2.196424897165655,4.167217009524477,-2.3025850929940455,4.1020928002806905,-2.091514122914105,4.125634874243735,-2.18658141723774,4.164117795813993,-2.155890713843242,4.054780456783103,-2.2081844175725616,4.063036197054176,-2.200028504668954,4.209429145513741,2.22,test,train,excluded_cross_cell
20161007_210049,89,0.0,0.0,0.0,63.76,26.5,1.5376196246436282,0.7857719396657672,2.2779747270213284,3.1342717298670313,3.861596703515033,3.720772907575985,3.8555415388782572,4.127373066235889,4.053210018863545,4.1691412257449,4.193939488768338,4.054780456783103,3.9607045922747024,4.257283653439576,-2.422495389666603,2.493983897980854,-1.900458886151396,1.8404066741865885,-2.074653024948039,3.153269064157303,-2.2027397580243298,3.197317096528792,-2.05572501506252,3.91792555108076,-2.0099154790312257,3.871043275691567,-1.9965720638575413,3.9352843503409862,-2.1515822194575183,4.174498032991948,-2.287696480500295,4.139654072763971,-2.080241861850605,4.206154237274106,-2.1724344085290004,4.233187241624782,-2.1269525243508878,4.081512583406722,-2.1759524420606797,3.997905245182192,-2.1892564076870427,4.2904703999924525,0.0,test,train,excluded_cross_cell
20161007_210049,90,4.44,4.44,4.44,43.53,26.46,0.7074444852607698,0.23862312216259612,1.3992846211581351,3.2004144576803975,3.6308079764992747,3.236621435995739,3.5778165998718343,3.870434050202039,3.723411307108001,3.8575625957583304,3.922193114108596,3.8566371373474113,3.747200247684292,3.9735845999132664,-2.422495389666603,1.721185512533347,-1.922779731666459,1.0687729451370345,-2.0980129272652714,2.468581277377414,-2.238671767250393,3.3944077173027396,-2.0947582457917293,3.787520444241953,-2.044846896915337,3.626317096364636,-2.0348506583519606,3.78611958853899,-2.233992301528434,3.9379051541422467,-2.308603165319609,3.818153986652218,-2.1061962789886555,3.9138932554198163,-2.2009314392675456,3.952241297756898,-2.1777161109481766,3.896031825330063,-2.2330590303454354,3.79237423036192,-2.209094749906707,4.020893560021701,4.44,test,train,excluded_cross_cell
20161007_210049,91,0.0,0.0,0.0,55.82,26.46,0.641425153937137,0.2196531889834668,1.3678869865661945,3.115198336569387,3.6666082824677053,3.3481130105697,3.6073005671209084,4.082312465998262,4.0053366480232695,4.1464989024699115,4.164117795813993,4.028719228495397,3.9485940574816634,4.257283653439576,-2.426449240355381,1.6369168834223855,-1.9118952704680356,0.9766471948738774,-2.0923241675108497,2.407878169484035,-2.222850124975192,3.2676012250357283,-2.0903003667711206,3.7773526787501104,-2.0310324024721482,3.6545524466322643,-2.0264699447458847,3.7759077059611847,-2.155890713843242,4.151380005538521,-2.287696480500295,4.087704230605676,-2.0826466726287842,4.190914554190336,-2.1733127572899065,4.202225399200278,-2.129052130578004,4.060794672843916,-2.1830258579364066,3.9853552482101953,-2.1892564076870427,4.2904703999924525,0.0,validation,train,excluded_cross_cell
20161007_210049,92,20.0,20.0,20.0,33.99,26.42,0.09349034308733897,-0.05837091332632951,0.626152311735667,2.5362095274629644,2.5117757538900225,2.1040609808613917,2.5645261910161676,2.8310403966798443,2.455254676539506,2.412891358244865,2.7864114959932085,2.6750516898386345,2.4562156375744166,2.637677807082885,-2.4157537910996836,1.0876956834337137,-1.9519282213808764,0.7455869326801359,-2.111964733385396,1.7897904595353333,-2.272055887959223,3.128171116919713,-2.120263536200091,3.322074999200301,-2.091514122914105,3.015647639592959,-2.05572501506252,3.354395739072527,-2.312635428847547,2.913073229588939,-2.333044300478754,2.5821392230336615,-2.131998792418512,2.5481161631858846,-2.2246985543369746,2.8468783743172774,-2.2302644314144198,2.8028632876791963,-2.2886821878250543,2.5815149280253777,-2.233992301528434,2.771187741324153,20.0,train,train,train
20161007_210049,93,20.0,20.0,20.0,20.87,26.38,0.9286328922009323,1.001257272982078,1.9361455530607417,3.2214005742461147,3.33865748413172,3.0627135004233432,3.37002766329065,2.8376505439317303,2.4450908402594793,2.3794072355953304,2.74877619101417,2.654909587435517,2.4380977597469564,2.626926909808429,-2.4046184317487826,2.086745420573248,-1.9358610533273497,2.267244845489796,-2.0806423424487077,3.0456972580715966,-2.239610293832657,3.587397518143099,-2.0890892236678233,3.805320913775047,-2.0639620483926704,3.6689600038930985,-2.027608465161911,3.8202565439112126,-2.311625837646195,2.9095306000533823,-2.3361418765228885,2.5787786497485667,-2.1286317858706076,2.5284928204509214,-2.2237739125697558,2.8141619911340587,-2.231195096907373,2.7854827465325247,-2.289175527776277,2.5696379248886636,-2.2330590303454354,2.763125335310175,20.0,train,train,train
20161007_210049,94,20.0,20.0,20.0,21.98,26.38,2.3295677643239325,2.895458796944722,3.2040098721177164,3.5679144864770667,3.771850178651552,3.6808951643348307,3.796432564278658,2.865333113221374,2.4711879776470624,2.355471617516159,2.7234313031405124,2.6694063881766543,2.4140549088160492,2.6340806809020356,-2.396895772465287,3.2633247023645486,-1.8964535403427207,3.7203538960736804,-2.0487183690369957,3.8822829615873555,-2.201835189893903,3.8297755357186904,-2.050271164380056,4.094137874196936,-2.020418201230375,4.0575656892667755,-1.9863155636903522,4.1057024885584035,-2.3065931143915845,2.924213887957313,-2.3351082846996056,2.616322264064566,-2.1252760780236355,2.5245196425844956,-2.220083871482302,2.8090833672742765,-2.231195096907373,2.8099681663648557,-2.2837633387534577,2.56199114009409,-2.231195096907373,2.780426059010127,20.0,test,train,excluded_cross_cell
20161007_210049,95,17.78,17.78,17.78,21.98,26.38,3.249529173506296,3.715151306852766,3.777929168947442,3.798668399785214,4.067053869208405,4.005863014151287,4.067093262314788,3.023537111314288,2.666637754521663,2.5532192899700874,2.8684385291464807,2.859419874656605,2.602956316561815,2.8293293404819693,-2.376231633162344,3.8101630224172234,-1.8656213178265104,4.109960332275984,-2.021172918354802,4.1464989024699115,-2.1693671110752737,3.961913516374911,-2.015153333188231,4.273511147322754,-1.9903324335488404,4.228780753725968,-1.9572239716073252,4.251257138784534,-2.294616923344869,3.0960164262562704,-2.3299562897901778,2.795181570892416,-2.117767001494223,2.7072565529134534,-2.214574215671332,2.9496935706409726,-2.2256240518579173,2.992020393041367,-2.2710864259346746,2.7375378033980953,-2.2256240518579173,2.9651184149361547,17.78,train,train,train
20161007_210049,96,17.78,17.78,17.78,47.68,26.46,2.4248292740384514,2.0626513723723616,2.8873951098496087,3.3906923970170078,3.722701002589447,3.565626485614522,3.751257831319649,3.0589183180071555,2.730913499240277,2.6407416246793574,2.931119082962059,2.9285342189905137,2.6973936209136813,2.897623180443672,-2.397995277798704,3.280404212977791,-1.9139271032022627,3.176653708293042,-2.070680036011263,3.6717180357525705,-2.226550406718048,3.577609847448742,-2.0722673379318355,3.9954666924403135,-2.0417604747121474,3.934275570351273,-2.0121567948742394,3.9962391460487456,-2.2916451529557116,3.131167477778601,-2.3299562897901778,2.8586405978934817,-2.1185982568810298,2.789654765365574,-2.214574215671332,2.9997691145362415,-2.2256240518579173,3.0584454863029897,-2.269150316907808,2.816617569307503,-2.2256240518579173,3.024455775573109,17.78,train,train,train
20161007_210049,97,13.33,13.33,13.33,64.75,26.5,0.8315697313221682,0.24978455311114278,1.1952494333506283,2.731191179725559,3.1746447209923074,2.757000095744015,3.1657210063471144,3.3161549740703333,3.0075966131074665,3.084806097249378,3.255485439761799,3.2182396225344068,3.0510865609360605,3.23408753786872,-2.4174350919507734,1.9202493901693818,-1.940723622368013,1.170352199911002,-2.104965256618768,2.3688016232333142,-2.2580899674642927,3.001629848620051,-2.1152773697944194,3.6444964391799295,-2.0770444170801143,3.420292369600195,-2.0518263746468626,3.644965061125262,-2.2867117438377558,3.377689899860116,-2.3299562897901778,3.1262065244184822,-2.1185982568810298,3.186385690467482,-2.218243944560295,3.2903887184306027,-2.220083871482302,3.3017489845688424,-2.2739976361421332,3.126062924264877,-2.2256240518579173,3.32913614389516,13.33,train,train,train
20161007_210049,98,17.78,17.78,17.78,57.33,26.5,0.016216615109573403,-0.2114629700243723,0.36734517428603697,2.27833686440127,2.37424732274577,1.922956689695682,2.3990299358100597,3.067564443748102,2.7160310099529363,2.761521455345727,3.0073643577836986,2.9398495163063174,2.767412850495717,2.9331962618279004,-2.4185586879292256,0.9622896221689419,-1.955102329810681,0.42061123554928026,-2.1156907603702395,1.3751962397026116,-2.276917346245468,2.861874188183743,-2.1298931736694966,3.192017580702735,-2.0988285881313136,2.8401742059281787,-2.0651442369790116,3.2125388689464813,-2.3015855926609623,3.1371406858403232,-2.333044300478754,2.830745099206207,-2.125695013950951,2.8795518276164422,-2.2246985543369746,3.0526890003898166,-2.2302644314144198,3.0416898583270218,-2.286712228213959,2.8646887191896453,-2.2302644314144198,3.0515797926288375,17.78,validation,train,excluded_cross_cell
20161007_210049,99,2.22,2.22,2.22,62.29,26.5,0.15365290069683157,-0.11154818871345751,0.6714382109620063,2.7113846356910827,3.2383482756054924,2.7163357806889827,3.160015931539879,3.8974606419482196,3.8131569108460224,3.985780773410402,4.007009496487284,3.907418420579843,3.693556001997838,4.105722915869486,-2.4315554742910055,1.0130114959258711,-1.9265493258890847,0.4367359558452671,-2.1123781273733933,1.6048549460791781,-2.248096907709976,2.96535950176384,-2.1210972169486686,3.567172166141648,-2.054553902287508,3.3098566465112964,-2.04988281484597,3.5424696187199203,-2.206366235253503,3.9769770652175715,-2.30759763481759,3.8864631168626653,-2.0980129272652714,4.03959881480925,-2.198225077669803,4.0396560368713,-2.164563795096671,3.942344623447858,-2.222850124975192,3.7373219388022423,-2.205458382263323,4.1422390873313475,2.22,train,train,train
20161008_234508,0,20.0,15.56,20.0,39.31,26.38,-0.2283492916161456,-0.22972777616293671,0.3199413881951051,2.282834149454563,2.1937703322156645,1.8223054902132434,2.2193991170915175,2.7627403861849666,2.419558912434397,2.4313474035487284,2.810961720414999,2.6220015400409453,2.395109578169638,2.624171765382841,-2.424189349502571,0.7152371297825544,-1.9575779539229954,0.546282671343135,-2.1169357461074165,1.4827063013626716,-2.279357086200643,3.0130415990765536,-2.1282124998181446,3.1775662295456706,-2.0976055952671833,2.89057394941665,-2.0631746466551375,3.206600477402821,-2.3217679124108197,2.8480577027270675,-2.3402869601780574,2.553471902004632,-2.138767007764651,2.5764887725079957,-2.231195096907373,2.8660619886785828,-2.234926444520231,2.740865830043833,-2.2975975514830065,2.5354571683859013,-2.238671767250393,2.74716193395838,20.0,train,train,train
