day,segment,source_kind,last_300_s_samples,co_reference_ppm,co_min_ppm,co_max_ppm,humidity_pct,temperature_c,heater_high_fraction,heater_high_n,heater_low_n,r1_high_mohm,r1_low_mohm,r8_high_mohm,r8_low_mohm
20161014_184659,7,UCI487_laboratory,978,11.11,2.22,11.11,61.14,25.5,0.21574642126789367,211,767,0.0892,4.0181,0.1008,31.9278
20161014_184659,8,UCI487_laboratory,975,2.22,2.22,13.33,63.58,25.42,0.21846153846153846,213,762,0.0893,3.32125,0.108,49.415
20161014_184659,9,UCI487_laboratory,975,13.33,4.44,13.33,53.14,25.34,0.2164102564102564,211,764,0.0896,2.14705,0.0997,27.2562
20161014_184659,10,UCI487_laboratory,984,4.44,4.44,6.67,27.94,25.22,0.21747967479674796,214,770,0.089,3.78865,0.1055,45.2505
20161014_184659,11,UCI487_laboratory,978,6.67,0.0,6.67,53.62,25.18,0.2167689161554192,212,766,0.08979999999999999,5.10255,0.1036,40.8277
20161014_184659,12,UCI487_laboratory,976,0.0,0.0,15.56,52.6,25.1,0.21618852459016394,211,765,0.0891,5.2501,0.1136,58.4235
20161014_184659,13,UCI487_laboratory,979,15.56,8.89,15.56,48.52,25.02,0.21654749744637386,212,767,0.08979999999999999,3.3179,0.09914999999999999,24.6579
20161014_184659,14,UCI487_laboratory,980,8.89,8.89,15.56,39.16,24.94,0.2173469387755102,213,767,0.0897,4.869,0.1021,36.5236
20161014_184659,15,UCI487_laboratory,978,15.56,13.33,15.56,49.54,24.98,0.2147239263803681,210,768,0.09004999999999999,4.584849999999999,0.0993,25.4691
20161014_184659,16,UCI487_laboratory,976,13.33,13.33,15.56,33.86,24.94,0.21721311475409835,212,764,0.0899,6.19795,0.1002,29.6461
20161014_184659,17,UCI487_laboratory,977,15.56,8.89,15.56,59.58,24.94,0.218014329580348,213,764,0.09,5.9841999999999995,0.0997,27.7504
20161014_184659,18,UCI487_laboratory,978,8.89,8.89,11.11,33.85,24.86,0.21779141104294478,213,765,0.0904,6.9848,0.1025,38.833
20161014_184659,19,UCI487_laboratory,977,11.11,0.0,11.11,50.03,24.86,0.218014329580348,213,764,0.0904,7.74195,0.1013,34.1425
20161014_184659,20,UCI487_laboratory,980,0.0,0.0,15.56,53.58,24.86,0.2163265306122449,212,768,0.08995,8.2436,0.1144,61.585
20161014_184659,21,UCI487_laboratory,971,15.56,15.56,17.78,43.34,24.82,0.21730175077239958,211,760,0.0899,4.83575,0.0996,26.204250000000002
20161014_184659,22,UCI487_laboratory,980,17.78,11.11,17.78,49.52,24.86,0.2173469387755102,213,767,0.0901,4.5907,0.099,23.0379
20161014_184659,23,UCI487_laboratory,974,11.11,0.0,11.11,68.33,24.9,0.21868583162217659,213,761,0.09,3.9795,0.1008,32.7247
20161014_184659,24,UCI487_laboratory,973,0.0,0.0,11.11,56.09,24.8408,0.21685508735868447,211,762,0.0887,3.8128,0.1143,61.585
20161014_184659,25,UCI487_laboratory,977,11.11,11.11,13.33,59.56,24.86,0.218014329580348,213,764,0.0891,2.5792,0.1013,33.8494
20161014_184659,26,UCI487_laboratory,979,13.33,13.33,15.56,29.53,24.74,0.21450459652706844,210,769,0.08965000000000001,2.7876,0.1005,29.6461
20161014_184659,27,UCI487_laboratory,974,15.56,15.56,17.78,44.37,24.78,0.21868583162217659,213,761,0.09,4.1285,0.0996,26.2525
20161014_184659,28,UCI487_laboratory,971,17.78,2.22,17.78,67.84,24.82,0.21627188465499486,210,761,0.09,3.1805,0.0985,22.3084
20161014_184659,29,UCI487_laboratory,971,2.22,2.22,2.22,40.19,24.7,0.21627188465499486,210,761,0.08875,4.3462,0.109,57.2171
20161014_184659,30,UCI487_laboratory,984,2.22,2.22,8.89,51.03,24.7,0.21646341463414634,213,771,0.0892,4.9738,0.1093,53.0355
20161014_184659,31,UCI487_laboratory,983,8.89,8.89,8.89,36.49,24.66,0.21770091556459817,214,769,0.08995,5.2887,0.1027,38.2881
20161014_184659,32,UCI487_laboratory,979,8.89,3.0137,8.89,67.82,24.74,0.21552604698672115,211,768,0.0893,4.77225,0.1022,36.5236
20161014_184659,33,UCI487_laboratory,972,0.0,0.0,12.0726,29.52,24.62,0.21502057613168724,209,763,0.0887,5.9015,0.1156,67.7787
20161014_184659,34,UCI487_laboratory,978,17.78,10.4563,17.78,31.68,24.62,0.2147239263803681,210,768,0.0901,7.1134,0.0991,23.355600000000003
20161014_184659,35,UCI487_laboratory,972,4.44,4.44,9.149,45.39,24.62,0.21810699588477367,212,760,0.09045,14.122900000000001,0.1062,52.6564
20161014_184659,36,UCI487_laboratory,974,11.11,11.11,11.11,52.04,24.66,0.21560574948665298,210,764,0.0904,9.17255,0.1017,36.1896
20161014_184659,37,UCI487_laboratory,974,11.11,11.11,15.3788,25.17,24.58,0.21560574948665298,210,764,0.09029999999999999,10.99835,0.10205,36.6774
20161014_184659,38,UCI487_laboratory,972,17.78,7.7083,17.78,65.4,24.66,0.2191358024691358,213,759,0.0906,8.4897,0.099,23.459
20161014_184659,39,UCI487_laboratory,971,4.44,4.44,10.8141,56.05,24.62,0.21627188465499486,210,761,0.089,6.4224,0.10665,52.6564
20161014_184659,40,UCI487_laboratory,982,13.33,13.33,16.3872,60.51,24.62,0.21690427698574338,213,769,0.0895,3.7723,0.101,31.8103
20161014_184659,41,UCI487_laboratory,980,17.78,12.8775,17.78,28.44,24.58,0.21836734693877552,214,766,0.09004999999999999,3.5648,0.09955,23.4981
20161014_184659,42,UCI487_laboratory,971,11.11,5.0203,11.11,21.87,24.54,0.21524201853759012,209,762,0.0904,11.2414,0.102,37.922
20161014_184659,43,UCI487_laboratory,979,2.22,2.22,9.9859,18.54,24.54,0.21348314606741572,209,770,0.0915,38.9415,0.1109,62.9816
20161014_184659,44,UCI487_laboratory,971,13.33,5.953,13.33,32.22,24.58,0.21524201853759012,209,762,0.0923,43.889300000000006,0.1013,32.999
20161014_184659,45,UCI487_laboratory,979,2.22,2.22,2.22,42.27,24.62,0.21654749744637386,212,767,0.09129999999999999,40.504,0.1114,63.9786
20161014_184659,46,UCI487_laboratory,982,15.56,15.56,15.56,20.76,24.54,0.21792260692464357,214,768,0.0921,36.0852,0.1013,28.3556
20161014_184659,47,UCI487_laboratory,971,11.11,11.11,11.11,51.02,24.62,0.21627188465499486,210,761,0.0916,34.3482,0.1035,41.2509
20161014_184659,48,UCI487_laboratory,972,20.0,20.0,20.0,56.55,24.62,0.21604938271604937,210,762,0.0905,10.94215,0.10014999999999999,23.1134
20161014_184659,49,UCI487_laboratory,982,20.0,20.0,20.0,42.27,24.58,0.21486761710794297,211,771,0.0904,7.128,0.0997,19.8145
20161014_184659,50,UCI487_laboratory,984,2.22,2.22,2.22,52.03,24.62,0.21646341463414634,213,771,0.0899,11.4013,0.1116,61.585
20161014_184659,51,UCI487_laboratory,975,20.0,20.0,20.0,44.35,24.58,0.21743589743589745,212,763,0.09004999999999999,5.496,0.09955,20.6144
20161014_184659,52,UCI487_laboratory,974,6.67,6.67,6.67,47.44,24.58,0.21765913757700206,212,762,0.08990000000000001,8.8035,0.1056,50.0315
20161014_184659,53,UCI487_laboratory,977,17.78,17.78,17.78,66.85,24.62,0.21596724667349027,211,766,0.0901,4.0673,0.0996,23.5372
20161014_184659,54,UCI487_laboratory,971,17.78,17.78,17.78,44.86,24.54,0.21833161688980432,212,759,0.08975,3.2133,0.0997,24.0441
20161014_184659,55,UCI487_laboratory,971,0.0,0.0,0.0,67.8,24.62,0.21524201853759012,209,762,0.0889,4.4892,0.1157,66.0689
20161014_184659,56,UCI487_laboratory,977,13.33,13.33,13.33,71.61,24.62,0.21699078812691913,212,765,0.0891,2.2179,0.1005,29.2035
20161014_184659,57,UCI487_laboratory,971,6.67,6.67,6.67,56.05,24.62,0.21833161688980432,212,759,0.0891,2.318,0.1045,45.2505
20161014_184659,58,UCI487_laboratory,978,20.0,20.0,20.0,50.51,24.62,0.21881390593047034,214,764,0.0897,1.6778,0.0986,20.2607
20161014_184659,59,UCI487_laboratory,984,0.0,0.0,0.0,60.03,24.7,0.21443089430894308,211,773,0.0884,2.6185,0.1147,58.0412
20161014_184659,60,UCI487_laboratory,975,8.89,8.89,8.89,29.52,24.66,0.21743589743589745,212,763,0.08935,2.6995,0.1028,40.2271
20161014_184659,61,UCI487_laboratory,971,4.44,4.44,4.44,33.3,24.7,0.2203913491246138,214,757,0.0897,5.6097,0.1065,53.0355
20161014_184659,62,UCI487_laboratory,981,13.33,13.33,13.33,58.57,24.86,0.2161060142711519,212,769,0.0896,5.0214,0.1008,31.9278
20161014_184659,63,UCI487_laboratory,971,2.22,2.22,2.22,26.28,24.86,0.21627188465499486,210,761,0.0896,8.1265,0.1101,61.585
20161014_184659,64,UCI487_laboratory,970,20.0,20.0,20.0,45.43,25.02,0.2154639175257732,209,761,0.0902,7.0989,0.0986,20.954
20161014_184659,65,UCI487_laboratory,974,6.67,6.67,6.67,58.61,25.1,0.21560574948665298,210,764,0.09,7.82455,0.1045,46.2986
20161014_184659,66,UCI487_laboratory,972,15.56,15.56,15.56,60.6,25.18,0.21707818930041153,211,761,0.09,3.631,0.1001,28.7735
20161014_184659,67,UCI487_laboratory,975,4.44,4.44,4.44,27.94,25.14,0.21743589743589745,212,763,0.0892,5.4315,0.1067,53.3555
20161014_184659,68,UCI487_laboratory,982,0.0,0.0,0.0,51.1,25.26,0.2158859470468432,212,770,0.089,8.3337,0.1156,62.5385
20161014_184659,69,UCI487_laboratory,971,8.89,8.89,8.89,44.43,25.3,0.21524201853759012,209,762,0.0896,6.3109,0.1027,40.2271
20161014_184659,70,UCI487_laboratory,975,6.67,6.67,6.67,59.65,25.42,0.2164102564102564,211,764,0.0892,5.567,0.1046,44.9727
20161014_184659,71,UCI487_laboratory,978,6.67,6.67,6.67,47.54,25.38,0.21779141104294478,213,765,0.0891,4.337,0.1042,43.5025
20161014_184659,72,UCI487_laboratory,984,4.44,4.44,4.44,32.37525,25.38,0.21544715447154472,212,772,0.0896,6.2408,0.1067,49.7495
20161014_184659,73,UCI487_laboratory,983,8.89,8.89,8.89,50.11,25.46,0.21464903357070192,211,772,0.0895,6.9048,0.103,39.0413
20161014_184659,74,UCI487_laboratory,970,0.0,0.0,0.0,66.52,25.58,0.2154639175257732,209,761,0.0889,5.3326,0.1148,62.9816
20161014_184659,75,UCI487_laboratory,982,4.44,4.44,4.44,38.17,25.54,0.21486761710794297,211,771,0.0891,4.0095,0.1063,48.2257
20161014_184659,76,UCI487_laboratory,983,8.89,8.89,8.89,49.1,25.58,0.21668362156663276,213,770,0.0896,4.382,0.1026,37.7252
20161014_184659,77,UCI487_laboratory,972,11.11,11.11,11.11,32.84,25.54,0.2191358024691358,213,759,0.0901,5.6931,0.1015,34.9112
20161014_184659,78,UCI487_laboratory,973,6.67,6.67,6.67,35.51,25.54,0.21685508735868447,211,762,0.09,10.5613,0.1043,46.2986
20161014_184659,79,UCI487_laboratory,973,4.44,4.44,4.44,30.68,25.54,0.21377183967112023,208,765,0.0904,18.1726,0.1068,53.7445
20161014_184659,80,UCI487_laboratory,971,11.11,11.11,11.11,63.13,25.62,0.21730175077239958,211,760,0.0904,10.47345,0.1015,34.4405
20161014_184659,81,UCI487_laboratory,979,6.67,6.67,6.67,48.6,25.62,0.21961184882533197,215,764,0.0896,6.26745,0.1046,44.7437
20161014_184659,82,UCI487_laboratory,975,8.89,8.89,8.89,29.6,25.58,0.2153846153846154,210,765,0.08995,7.7731,0.1033,41.4854
20161014_184659,83,UCI487_laboratory,980,13.33,13.33,13.33,27.4288,25.58,0.2163265306122449,212,768,0.09085,15.472249999999999,0.1012,31.3033
20161014_184659,84,UCI487_laboratory,971,13.33,13.33,13.33,38.17,25.54,0.21936148300720906,213,758,0.0912,20.3408,0.1012,31.9278
20161014_184659,85,UCI487_laboratory,982,15.56,15.56,15.56,37.11,25.5,0.21690427698574338,213,769,0.0905,18.0918,0.1005,26.7955
20161014_184659,86,UCI487_laboratory,978,8.89,8.89,8.89,30.68,25.46,0.2147239263803681,210,768,0.09065000000000001,26.2546,0.1038,43.2879
20161014_184659,87,UCI487_laboratory,982,6.67,6.67,6.67,44.45,25.5,0.2158859470468432,212,770,0.0907,24.70745,0.1058,48.8133
20161014_184659,88,UCI487_laboratory,974,2.22,2.22,2.22,26.87,25.46,0.21457905544147843,209,765,0.0905,28.7709,0.1124,68.2983
20161014_184659,89,UCI487_laboratory,976,0.0,0.0,0.0,63.11,25.5,0.21413934426229508,209,767,0.0897,18.932,0.118,70.1254
20161014_184659,90,UCI487_laboratory,980,4.44,4.44,4.44,42.88,25.38,0.2173469387755102,213,767,0.0893,9.4662,0.1081,54.8097
20161014_184659,91,UCI487_laboratory,977,0.0,0.0,0.0,54.65,25.34,0.218014329580348,213,764,0.0893,8.9601,0.1179,69.4696
20161014_184659,92,UCI487_laboratory,978,20.0,20.0,20.0,33.88,25.2201,0.21881390593047034,214,764,0.09015000000000001,4.9192,0.0997,19.4093
20161014_184659,93,UCI487_laboratory,974,20.0,20.0,20.0,20.8,25.18,0.21868583162217659,213,761,0.0908,11.8028,0.0998,19.8616
20161014_184659,94,UCI487_laboratory,973,20.0,20.0,20.0,21.91,25.18,0.21685508735868447,211,762,0.0921,31.0916,0.1001,20.0472
20161014_184659,95,UCI487_laboratory,977,17.78,17.78,17.78,21.9,25.14,0.21596724667349027,211,766,0.0923,48.7046,0.1011,23.6027
20161014_184659,96,UCI487_laboratory,973,17.78,17.78,17.78,47.51,25.14,0.2158273381294964,210,763,0.0915,35.6216,0.1015,25.3028
20161014_184659,97,UCI487_laboratory,977,13.33,13.33,13.33,65.49,25.18,0.218014329580348,213,764,0.0904,12.37135,0.1023,32.0699
20161014_184659,98,UCI487_laboratory,972,17.78,17.78,17.78,57.62,25.1,0.21707818930041153,211,761,0.09,4.4856,0.1008,25.5607
20161014_184659,99,UCI487_laboratory,976,2.22,2.22,2.22,61.58,25.14,0.21618852459016394,211,765,0.0887,4.685,0.1118,61.585
20161016_053656,0,UCI487_laboratory,972,20.0,15.56,20.0,39.12,24.54,0.21604938271604937,210,762,0.08954999999999999,4.05985,0.0987,19.257
20161016_053656,1,UCI487_laboratory,970,15.56,15.56,20.0,38.07,24.54,0.21443298969072164,208,762,0.08995,6.84615,0.0998,26.4721
20161016_053656,2,UCI487_laboratory,978,20.0,4.44,20.0,57.55,24.62,0.21881390593047034,214,764,0.0899,5.75015,0.099,21.9257
20161016_053656,3,UCI487_laboratory,976,4.44,4.44,15.56,31.67,24.54,0.2182377049180328,213,763,0.09,9.3704,0.1067,53.3555
20161016_053656,4,UCI487_laboratory,976,15.56,6.67,15.56,51.52,24.58,0.2182377049180328,213,763,0.0904,7.4533,0.1002,27.8405
20161016_053656,5,UCI487_laboratory,974,6.67,2.22,6.67,30.6,24.54,0.21765913757700206,212,762,0.0899,11.6776,0.105,48.5445
20161016_053656,6,UCI487_laboratory,980,2.22,2.22,11.11,50.0,24.58,0.21428571428571427,210,770,0.0896,14.1733,0.1105,59.7614
20161016_053656,7,UCI487_laboratory,976,11.11,2.22,11.11,61.0,24.62,0.21721311475409835,212,764,0.09004999999999999,6.93965,0.1023,37.7252
20161016_053656,8,UCI487_laboratory,973,2.22,2.22,13.33,63.45,24.62,0.21377183967112023,208,765,0.08895,5.0331,0.1103,58.0412
20161016_053656,9,UCI487_laboratory,975,13.33,4.44,13.33,53.04,24.58,0.2153846153846154,210,765,0.08935,2.9084,0.1008,30.335
20161016_053656,10,UCI487_laboratory,971,4.44,4.44,6.67,27.34,24.5,0.21421215242018538,208,763,0.0891,5.0492,0.107,54.4724
20161016_053656,11,UCI487_laboratory,972,6.67,0.0,6.67,53.54,24.54,0.2191358024691358,213,759,0.0897,7.1134,0.1047,47.0913
20161016_053656,12,UCI487_laboratory,971,0.0,0.0,15.56,52.52,24.5,0.21524201853759012,209,762,0.0891,6.6255500000000005,0.1158,67.7787
20161016_053656,13,UCI487_laboratory,970,15.56,8.89,15.56,48.45,24.5,0.21855670103092784,212,758,0.08979999999999999,4.104100000000001,0.1,26.7955
20161016_053656,14,UCI487_laboratory,975,8.89,8.89,15.56,38.59,24.54,0.21846153846153846,213,762,0.0899,5.89625,0.103,40.6381
20161016_053656,15,UCI487_laboratory,970,15.56,13.33,15.56,48.98,24.62,0.21958762886597938,213,757,0.0901,5.6484,0.1,27.5542
20161016_053656,16,UCI487_laboratory,979,13.33,13.33,15.56,33.29,24.62,0.21450459652706844,210,769,0.09025,7.2313,0.1007,30.5716
20161016_053656,17,UCI487_laboratory,975,15.56,8.89,15.56,59.05,24.74,0.2153846153846154,210,765,0.08979999999999999,6.546,0.1002,28.987
20161016_053656,18,UCI487_laboratory,973,8.89,8.89,11.11,33.3,24.74,0.21377183967112023,208,765,0.0895,7.3527,0.10305,41.6828
20161016_053656,19,UCI487_laboratory,981,11.11,0.0,11.11,49.01,24.86,0.21508664627930682,211,770,0.0899,8.0501,0.1017,35.2224
20161016_053656,20,UCI487_laboratory,979,0.0,0.0,15.56,52.59,24.98,0.21654749744637386,212,767,0.08925,8.3719,0.1153,64.5356
20161016_053656,21,UCI487_laboratory,980,15.56,15.56,17.78,42.32,25.02,0.2163265306122449,212,768,0.0896,4.8979,0.0997,25.6375
20161016_053656,22,UCI487_laboratory,973,17.78,11.11,17.78,48.53,25.1,0.21891058581706063,213,760,0.0901,4.687749999999999,0.0992,23.253
20161016_053656,23,UCI487_laboratory,975,11.11,0.0,11.11,67.91,25.22,0.2153846153846154,210,765,0.08940000000000001,3.7374,0.101,32.8738
20161016_053656,24,UCI487_laboratory,971,0.0,0.0,11.11,55.64,25.26,0.21421215242018538,208,763,0.08865,3.4338,0.1144,64.5356
20161016_053656,25,UCI487_laboratory,983,11.11,11.11,13.33,59.14,25.34,0.21871820956256358,215,768,0.0889,2.27255,0.1012,32.7247
20161016_053656,26,UCI487_laboratory,973,13.33,13.33,15.56,28.4909,25.34,0.2158273381294964,210,763,0.08954999999999999,2.4821,0.1002,29.8723
20161016_053656,27,UCI487_laboratory,980,15.56,15.56,17.78,43.93,25.42,0.2173469387755102,213,767,0.0902,3.8156,0.0993,25.1385
20161016_053656,28,UCI487_laboratory,969,17.78,2.22,17.78,67.0,25.5,0.21671826625386997,210,759,0.08925,2.8195,0.09815,21.4895
20161016_053656,29,UCI487_laboratory,983,2.22,2.22,2.22,39.22,25.46,0.21770091556459817,214,769,0.08885000000000001,3.8385,0.1087,53.3555
20161016_053656,30,UCI487_laboratory,978,2.22,2.22,8.89,49.61,25.54,0.21574642126789367,211,767,0.0889,4.5392,0.1088,54.073
20161016_053656,31,UCI487_laboratory,975,8.89,8.89,8.89,35.51,25.5,0.2164102564102564,211,764,0.0901,4.5562000000000005,0.1023,38.6611
20161016_053656,32,UCI487_laboratory,980,8.89,3.8494,8.89,66.05,25.62,0.21836734693877552,214,766,0.0897,4.15085,0.1018,35.685
20161016_053656,33,UCI487_laboratory,973,0.0,0.0,8.9256,28.51,25.54,0.2158273381294964,210,763,0.08875,5.4182,0.1148,66.0689
20161016_053656,34,UCI487_laboratory,971,17.78,10.0828,17.78,30.68,25.5,0.21524201853759012,209,762,0.0899,6.748950000000001,0.0989,22.60085
20161016_053656,35,UCI487_laboratory,976,4.44,4.44,9.5292,43.94,25.54,0.21618852459016394,211,765,0.0899,14.0584,0.1058,51.311
20161016_053656,36,UCI487_laboratory,971,11.11,11.11,11.11,50.63,25.58,0.21627188465499486,210,761,0.09015000000000001,8.6309,0.1015,35.685
20161016_053656,37,UCI487_laboratory,979,11.11,11.11,15.8857,23.58,25.5,0.21552604698672115,211,768,0.0899,11.0726,0.1018,35.5392
20161016_053656,38,UCI487_laboratory,971,17.78,9.4025,17.78,63.13,25.66,0.2203913491246138,214,757,0.09035,7.6065,0.09895000000000001,22.4388
20161016_053656,39,UCI487_laboratory,971,4.44,4.44,9.7384,54.69,25.62,0.21627188465499486,210,761,0.0889,5.5713,0.1063,51.6712
20161016_053656,40,UCI487_laboratory,982,13.33,13.33,15.4527,59.18,25.62,0.2158859470468432,212,770,0.08954999999999999,3.0956,0.1008,30.8118
20161016_053656,41,UCI487_laboratory,970,17.78,13.9447,17.78,27.42,25.46,0.21649484536082475,210,760,0.08954999999999999,3.1469500000000004,0.0992,23.0379
20161016_053656,42,UCI487_laboratory,982,11.11,4.3536,11.11,20.81,25.42,0.21486761710794297,211,771,0.0905,12.1196,0.1017,35.052
20161016_053656,43,UCI487_laboratory,975,2.22,2.22,7.5195,17.47,25.38,0.21846153846153846,213,762,0.092,43.44865,0.1107,65.0072
20161016_053656,44,UCI487_laboratory,971,13.33,7.2973,13.33,31.21,25.42,0.21627188465499486,210,761,0.0925,46.6139,0.1015,32.3335
20161016_053656,45,UCI487_laboratory,971,2.22,2.22,2.22,41.32,25.42,0.21833161688980432,212,759,0.092,40.6776,0.1116,68.2983
20161016_053656,46,UCI487_laboratory,976,15.56,15.56,15.56,19.69,25.3,0.21721311475409835,212,764,0.0921,36.3914,0.1016,27.4483
20161016_053656,47,UCI487_laboratory,975,11.11,11.11,11.11,49.59,25.34,0.21743589743589745,212,763,0.0912,33.6595,0.1037,40.2271
20161016_053656,48,UCI487_laboratory,980,20.0,20.0,20.0,55.15,25.3,0.21836734693877552,214,766,0.0901,9.8811,0.1003,21.57765
20161016_053656,49,UCI487_laboratory,981,20.0,20.0,20.0,41.3,25.26,0.2161060142711519,212,769,0.08979999999999999,6.3318,0.0996,19.0196
20161016_053656,50,UCI487_laboratory,975,2.22,2.22,2.22,50.59,25.26,0.21846153846153846,213,762,0.0893,10.351849999999999,0.1115,64.5356
20161016_053656,51,UCI487_laboratory,977,20.0,20.0,20.0,43.38,25.22,0.218014329580348,213,764,0.09,5.09615,0.0995,19.6099
20161016_053656,52,UCI487_laboratory,983,6.67,6.67,6.67,46.49,25.18,0.21668362156663276,213,770,0.0892,7.942349999999999,0.1053,47.6519
20161016_053656,53,UCI487_laboratory,971,17.78,17.78,17.78,66.46,25.18,0.21627188465499486,210,761,0.08995,3.5795,0.09955,23.1766
20161016_053656,54,UCI487_laboratory,974,17.78,17.78,17.78,44.41,25.1,0.2166324435318275,211,763,0.0897,2.7827,0.0996,23.1134
20161016_053656,55,UCI487_laboratory,971,0.0,0.0,0.0,67.89,25.14,0.21627188465499486,210,761,0.0888,3.982,0.1151,66.0689
20161016_053656,56,UCI487_laboratory,971,13.33,13.33,13.33,71.24,25.18,0.21524201853759012,209,762,0.0891,1.8832,0.1002,28.987
20161016_053656,57,UCI487_laboratory,971,6.67,6.67,6.67,56.12,25.1,0.21627188465499486,210,761,0.089,1.9348,0.1041,43.982
20161016_053656,58,UCI487_laboratory,971,20.0,20.0,20.0,50.56,25.02,0.21524201853759012,209,762,0.0889,1.40565,0.0982,19.9183
20161016_053656,59,UCI487_laboratory,976,0.0,0.0,0.0,60.08,25.02,0.2151639344262295,210,766,0.0887,2.3289,0.1139,60.6597
20161016_053656,60,UCI487_laboratory,979,8.89,8.89,8.89,29.01,24.94,0.21654749744637386,212,767,0.08940000000000001,2.3823,0.1025,38.4568
20161016_053656,61,UCI487_laboratory,978,4.44,4.44,4.44,32.78,24.94,0.21574642126789367,211,767,0.0893,5.1189,0.1061,50.6634
20161016_053656,62,UCI487_laboratory,977,13.33,13.33,13.33,58.1,25.02,0.21494370522006143,210,767,0.08995,4.6889,0.1007,31.9278
20161016_053656,63,UCI487_laboratory,980,2.22,2.22,2.22,26.29,24.94,0.22040816326530613,216,764,0.08965000000000001,7.8724,0.1098,58.4235
20161016_053656,64,UCI487_laboratory,970,20.0,20.0,20.0,45.42,24.94,0.2154639175257732,209,761,0.09,6.8663,0.0986,20.6144
20161016_053656,65,UCI487_laboratory,981,6.67,6.67,6.67,59.09,24.98,0.21508664627930682,211,770,0.0897,7.7516,0.1045,44.9727
20161016_053656,66,UCI487_laboratory,972,15.56,15.56,15.56,68.82,24.98,0.21810699588477367,212,760,0.08954999999999999,3.3922999999999996,0.1,28.3556
20161016_053656,67,UCI487_laboratory,976,4.44,4.44,4.44,59.58,24.94,0.2182377049180328,213,763,0.0889,2.9893,0.106,47.9632
20161016_053656,68,UCI487_laboratory,978,0.0,0.0,0.0,63.01,24.94,0.21779141104294478,213,765,0.0883,2.7254,0.1147,59.2824
20161016_053656,69,UCI487_laboratory,971,8.89,8.89,8.89,57.09,24.9,0.21627188465499486,210,761,0.089,2.0118,0.1022,37.3695
20161016_053656,70,UCI487_laboratory,978,6.67,6.67,6.67,67.38,24.94,0.21779141104294478,213,765,0.0888,1.9454,0.104,41.2509
20161016_053656,71,UCI487_laboratory,978,6.67,6.67,6.67,57.58,24.86,0.2167689161554192,212,766,0.08865,1.7965,0.1035,40.0063
20161016_053656,72,UCI487_laboratory,972,4.44,4.44,4.44,39.67,24.78,0.21502057613168724,209,763,0.0889,2.0502,0.1058,48.2257
20161016_053656,73,UCI487_laboratory,973,8.89,8.89,8.89,55.58,24.82,0.2158273381294964,210,763,0.08915000000000001,2.1629,0.1022,37.3695
20161016_053656,74,UCI487_laboratory,974,0.0,0.0,0.0,71.66,24.9,0.2166324435318275,211,763,0.0884,2.3499,0.1131,55.22
20161016_053656,75,UCI487_laboratory,976,4.44,4.44,4.44,42.29,24.82,0.21721311475409835,212,764,0.08929999999999999,2.1356,0.1054,46.0081
20161016_053656,76,UCI487_laboratory,972,8.89,8.89,8.89,53.57,24.82,0.21707818930041153,211,761,0.0889,2.1729,0.102,36.8637
20161016_053656,77,UCI487_laboratory,981,11.11,11.11,11.11,35.97,24.74,0.21508664627930682,211,770,0.0897,2.49245,0.1008,32.3335
20161016_053656,78,UCI487_laboratory,979,6.67,6.67,6.67,38.09,24.74,0.21756894790602654,213,766,0.0893,4.6270500000000006,0.1033,41.9221
20161016_053656,79,UCI487_laboratory,979,4.44,4.44,4.44,32.7645,24.7,0.21654749744637386,212,767,0.08979999999999999,8.5205,0.1057,49.415
20161016_053656,80,UCI487_laboratory,976,11.11,11.11,11.11,66.88,24.8201,0.21721311475409835,212,764,0.08985,6.04005,0.1006,31.8103
20161016_053656,81,UCI487_laboratory,974,6.67,6.67,6.67,52.56,24.78,0.21560574948665298,210,764,0.08925,4.378399999999999,0.1035,42.3679
20161016_053656,82,UCI487_laboratory,977,8.89,8.89,8.89,32.23,24.74,0.21596724667349027,211,766,0.0896,4.9619,0.1025,39.0413
20161016_053656,83,UCI487_laboratory,972,13.33,13.33,13.33,29.53,24.7,0.2191358024691358,213,759,0.0904,9.1714,0.1005,30.9222
20161016_053656,84,UCI487_laboratory,974,13.33,13.33,13.33,40.71,24.7,0.21560574948665298,210,764,0.0907,13.7166,0.1002,30.2074
20161016_053656,85,UCI487_laboratory,983,15.56,15.56,15.56,39.14,24.7,0.21464903357070192,211,772,0.0905,12.9268,0.0996,26.156
20161016_053656,86,UCI487_laboratory,976,8.89,8.89,8.89,31.69,24.7,0.2182377049180328,213,763,0.091,20.3958,0.1028,41.2509
20161016_053656,87,UCI487_laboratory,974,6.67,6.67,6.67,46.43,24.7,0.21560574948665298,210,764,0.0902,20.5208,0.1045,47.6519
20161016_053656,88,UCI487_laboratory,973,2.22,2.22,2.22,28.44,24.66,0.21788283658787255,212,761,0.09035,24.928,0.1109,64.5356
20161016_053656,89,UCI487_laboratory,974,0.0,0.0,0.0,65.89,24.74,0.21971252566735114,214,760,0.09015000000000001,17.452849999999998,0.11615,67.7787
20161016_053656,90,UCI487_laboratory,979,4.44,4.44,4.44,45.39,24.66,0.21552604698672115,211,768,0.0895,8.45575,0.107,52.6564
20161016_053656,91,UCI487_laboratory,973,0.0,0.0,0.0,57.56,24.7,0.2158273381294964,210,763,0.0892,7.4375,0.1163,68.2983
